FIPS,zone,hazard,vulnerability,zone_score,CALC,risk_score
08031006813,1,8.8,0.6718,1.0,0.01,0.08800000000000001
08031006814,1,9.4,0.5762,1.0,0.01,0.094
08031007006,1,9.2,0.7528,1.0,0.01,0.092
08031007013,1,9.2,0.2464,1.0,0.01,0.092
08031007037,1,8.0,0.8833,1.0,0.01,0.08
08031007088,1,8.5,0.6613,1.0,0.01,0.085
08031007089,1,8.2,0.4943,1.0,0.01,0.08199999999999999
08031008304,20,9.6,0.7893,0.38934972311381916,0.39995027688618084,3.839522658107336
08031008305,20,9.6,0.7682,0.38934972311381916,0.37885027688618084,3.6369626581073358
08031008306,20,8.3,0.9781,0.38934972311381916,0.5887502768861808,4.8866272981553
08031008312,20,8.9,0.94,0.38934972311381916,0.5506502768861807,4.900787464287009
08031008386,20,9.7,0.7366,0.38934972311381916,0.3472502768861809,3.368327685795954
08031008387,20,9.6,0.6831,0.38934972311381916,0.2937502768861809,2.8200026581073363
08031008388,20,9.3,0.6596,0.38934972311381916,0.2702502768861808,2.513327575041482
08031008389,20,10.0,0.5041,0.38934972311381916,0.11475027688618084,1.1475027688618082
08031008390,20,9.0,0.7601,0.38934972311381916,0.37075027688618084,3.3367524919756275
08031008391,20,8.9,0.39299999999999996,0.38934972311381916,0.01,0.08900000000000001
08031011902,2,9.3,0.628,0.4312970228535627,0.1967029771464373,1.8293376874618672
08031011903,2,9.2,0.6321,0.4312970228535627,0.2008029771464373,1.847387389747223
08031012001,20,7.3,0.4311,0.38934972311381916,0.041750276886180826,0.30477702126912004
08031012010,20,6.4,0.3144,0.38934972311381916,0.01,0.064
08031012014,20,6.2,0.4003,0.38934972311381916,0.010950276886180832,0.06789171669432116
08031015300,1,9.2,0.5454,1.0,0.01,0.092
08031015500,1,8.4,0.7083,1.0,0.01,0.084
08031015600,1,9.7,0.9862,1.0,0.01,0.09699999999999999
08031980000,20,10.0,0.5843,0.38934972311381916,0.19495027688618088,1.9495027688618087
08035013901,0,10.0,0.265,0.0,0.265,2.6500000000000004
08035013904,0,8.9,0.5956,0.0,0.5956,5.30084
08035013905,0,9.8,0.2107,0.0,0.2107,2.06486
08035013907,0,8.7,0.2204,0.0,0.2204,1.9174799999999999
08035013908,0,10.0,0.0049,0.0,0.01,0.1
08035013909,20,10.0,0.0454,0.38934972311381916,0.01,0.1
08035013910,0,6.3,0.0259,0.0,0.0259,0.16316999999999998
08035013911,20,10.0,0.0348,0.38934972311381916,0.01,0.1
08035014001,0,9.3,0.1613,0.0,0.1613,1.5000900000000001
08035014005,0,8.5,0.1596,0.0,0.1596,1.3566
08035014006,0,8.6,0.03,0.0,0.03,0.258
08035014007,0,7.8,0.1945,0.0,0.1945,1.5171000000000001
08035014008,0,8.2,0.0721,0.0,0.0721,0.59122
08035014009,0,9.8,0.0648,0.0,0.0648,0.63504
08035014010,0,10.0,0.1062,0.0,0.1062,1.062
08035014011,0,10.0,0.4992,0.0,0.4992,4.992
08035014012,20,10.0,0.1977,0.38934972311381916,0.01,0.1
08035014013,20,10.0,0.0065,0.38934972311381916,0.01,0.1
08035014107,20,8.5,0.0827,0.38934972311381916,0.01,0.085
08035014108,20,9.2,0.0219,0.38934972311381916,0.01,0.092
08035014109,20,6.9,0.2058,0.38934972311381916,0.01,0.069
08035014110,20,7.1,0.4781,0.38934972311381916,0.08875027688618087,0.6301269658918841
08035014112,20,6.9,0.0421,0.38934972311381916,0.01,0.069
08035014113,20,6.9,0.107,0.38934972311381916,0.01,0.069
08035014114,20,7.8,0.188,0.38934972311381916,0.01,0.078
08035014115,20,7.2,0.1718,0.38934972311381916,0.01,0.07200000000000001
08035014116,20,7.8,0.2763,0.38934972311381916,0.01,0.078
08035014122,20,10.0,0.1807,0.38934972311381916,0.01,0.1
08035014124,20,6.5,0.0154,0.38934972311381916,0.01,0.065
08035014125,20,10.0,0.0567,0.38934972311381916,0.01,0.1
08035014126,20,5.3,0.2601,0.38934972311381916,0.01,0.053
08035014127,20,10.0,0.1767,0.38934972311381916,0.01,0.1
08035014128,20,5.2,0.1013,0.38934972311381916,0.01,0.052000000000000005
08035014129,20,7.0,0.0478,0.38934972311381916,0.01,0.07
08035014130,20,6.6,0.0267,0.38934972311381916,0.01,0.066
08035014131,20,9.0,0.4903,0.38934972311381916,0.10095027688618086,0.9085524919756277
08035014132,20,4.9,0.0105,0.38934972311381916,0.01,0.049
08035014133,20,8.2,0.0097,0.38934972311381916,0.01,0.08199999999999999
08035014134,20,7.0,0.064,0.38934972311381916,0.01,0.07
08035014135,20,10.0,0.0032,0.38934972311381916,0.01,0.1
08035014136,20,7.2,0.1937,0.38934972311381916,0.01,0.07200000000000001
08035014137,20,10.0,0.06,0.38934972311381916,0.01,0.1
08035014138,20,7.3,0.1167,0.38934972311381916,0.01,0.073
08035014139,20,8.1,0.081,0.38934972311381916,0.01,0.081
08035014140,20,8.1,0.0235,0.38934972311381916,0.01,0.081
08035014202,20,10.0,0.1645,0.38934972311381916,0.01,0.1
08035014203,20,10.0,0.0316,0.38934972311381916,0.01,0.1
08035014204,20,10.0,0.0948,0.38934972311381916,0.01,0.1
08035014405,20,7.9,0.1216,0.38934972311381916,0.01,0.079
08035014406,20,10.0,0.1912,0.38934972311381916,0.01,0.1
08035014503,20,10.0,0.3436,0.38934972311381916,0.01,0.1
08035014504,20,10.0,0.7512,0.38934972311381916,0.3618502768861808,3.6185027688618083
08035014505,20,8.9,0.2147,0.38934972311381916,0.01,0.08900000000000001
08035014603,20,10.0,0.0616,0.38934972311381916,0.01,0.1
08035014604,20,10.0,0.1248,0.38934972311381916,0.01,0.1
08039961206,20,10.0,0.0381,0.38934972311381916,0.01,0.1
08039961207,20,10.0,0.0843,0.38934972311381916,0.01,0.1
08047013800,20,10.0,0.3169,0.38934972311381916,0.01,0.1
08059009806,2,8.6,0.1994,0.4312970228535627,0.01,0.086
08059009807,2,7.4,0.3193,0.4312970228535627,0.01,0.07400000000000001
08059009808,20,10.0,0.0859,0.38934972311381916,0.01,0.1
08059009815,20,7.6,0.0519,0.38934972311381916,0.01,0.076
08059009823,3,8.7,0.094,0.403410359898172,0.01,0.087
08059009824,3,8.9,0.1726,0.403410359898172,0.01,0.08900000000000001
08059009827,3,9.0,0.3266,0.403410359898172,0.01,0.09
08059009828,3,9.4,0.3849,0.403410359898172,0.01,0.094
08059009829,3,8.8,0.0211,0.403410359898172,0.01,0.08800000000000001
08059009830,20,6.6,0.2658,0.38934972311381916,0.01,0.066
08059009831,20,6.1,0.2893,0.38934972311381916,0.01,0.061
08059009832,20,8.2,0.5251,0.38934972311381916,0.13575027688618085,1.113152270466683
08059009833,20,8.3,0.4011,0.38934972311381916,0.011750276886180855,0.0975272981553011
08059009834,20,7.0,0.5575,0.38934972311381916,0.16815027688618084,1.1770519382032658
08059009835,20,7.7,0.0932,0.38934972311381916,0.01,0.077
08059009836,20,8.7,0.0527,0.38934972311381916,0.01,0.087
08059009837,20,10.0,0.0073,0.38934972311381916,0.01,0.1
08059009838,20,8.1,0.0551,0.38934972311381916,0.01,0.081
08059009839,2,8.8,0.0373,0.4312970228535627,0.01,0.08800000000000001
08059009840,2,8.1,0.4368,0.4312970228535627,0.01,0.081
08059009841,2,8.3,0.1078,0.4312970228535627,0.01,0.083
08059009842,2,8.4,0.0972,0.4312970228535627,0.01,0.084
08059009843,20,8.5,0.1086,0.38934972311381916,0.01,0.085
08059009845,20,10.0,0.0146,0.38934972311381916,0.01,0.1
08059009846,20,10.0,0.0575,0.38934972311381916,0.01,0.1
08059009847,20,1.0,0.0365,0.38934972311381916,0.01,0.01
08059009848,20,10.0,0.4457,0.38934972311381916,0.05635027688618083,0.5635027688618083
08059009849,20,5.7,0.5802,0.38934972311381916,0.1908502768861809,1.0878465782512312
08059009850,20,10.0,0.0502,0.38934972311381916,0.01,0.1
08059009851,2,9.2,0.1985,0.4312970228535627,0.01,0.092
08059009852,2,9.4,0.2569,0.4312970228535627,0.01,0.094
08059009900,2,10.0,0.5665,0.4312970228535627,0.1352029771464373,1.3520297714643732
08059010205,2,6.7,0.3314,0.4312970228535627,0.01,0.067
08059010206,2,7.2,0.2196,0.4312970228535627,0.01,0.07200000000000001
08059010208,2,8.7,0.5284,0.4312970228535627,0.09710297714643729,0.8447959011740043
08059010209,20,8.0,0.5527,0.38934972311381916,0.1633502768861808,1.3068022150894465
08059010210,2,7.2,0.3906,0.4312970228535627,0.01,0.07200000000000001
08059010211,2,8.9,0.6994,0.4312970228535627,0.2681029771464373,2.386116496603292
08059010212,2,8.9,0.5551,0.4312970228535627,0.12380297714643734,1.1018464966032924
08059010213,2,8.5,0.7277,0.4312970228535627,0.2964029771464373,2.519425305744717
08059010303,2,8.5,0.3152,0.4312970228535627,0.01,0.085
08059010304,2,8.7,0.1831,0.4312970228535627,0.01,0.087
08059010305,2,9.1,0.6418,0.4312970228535627,0.21050297714643734,1.9155770920325796
08059010306,2,7.6,0.5924,0.4312970228535627,0.16110297714643734,1.2243826263129238
08059010307,2,8.5,0.705,0.4312970228535627,0.27370297714643727,2.326475305744717
08059010308,2,8.9,0.4822,0.4312970228535627,0.05090297714643732,0.4530364966032922
08059010402,2,9.4,0.8395,0.4312970228535627,0.40820297714643733,3.837107985176511
08059010403,2,10.0,0.4959,0.4312970228535627,0.06460297714643731,0.6460297714643731
08059010405,2,9.3,0.6102,0.4312970228535627,0.17890297714643727,1.6637976874618667
08059010406,2,9.1,0.7828,0.4312970228535627,0.35150297714643736,3.1986770920325798
08059010502,2,8.3,0.6345,0.4312970228535627,0.20320297714643726,1.6865847103154294
08059010503,2,8.9,0.6135,0.4312970228535627,0.18220297714643735,1.6216064966032926
08059010504,2,7.1,0.1442,0.4312970228535627,0.01,0.071
08059010603,2,7.2,0.5397,0.4312970228535627,0.10840297714643726,0.7805014354543484
08059010604,2,9.0,0.5827,0.4312970228535627,0.1514029771464373,1.3626267943179358
08059010701,2,7.7,0.6605,0.4312970228535627,0.22920297714643728,1.764862924027567
08059010702,2,8.4,0.8509,0.4312970228535627,0.4196029771464373,3.524665008030073
08059010801,2,6.7,0.4271,0.4312970228535627,0.01,0.067
08059010901,2,8.2,0.637,0.4312970228535627,0.20570297714643732,1.686764412600786
08059010902,2,8.0,0.7861,0.4312970228535627,0.3548029771464373,2.8384238171714986
08059011100,2,8.4,0.8347,0.4312970228535627,0.4034029771464373,3.3885850080300735
08059011300,2,8.4,0.7204,0.4312970228535627,0.28910297714643735,2.4284650080300736
08059011550,2,8.1,0.9457,0.4312970228535627,0.5144029771464373,4.166664114886142
08059011602,2,7.1,0.9271,0.4312970228535627,0.49580297714643734,3.520201137739705
08059011701,2,7.8,0.3452,0.4312970228535627,0.01,0.078
08059011702,2,7.3,0.53,0.4312970228535627,0.09870297714643733,0.7205317331689925
08059011708,2,6.6,0.3914,0.4312970228535627,0.01,0.066
08059011709,2,7.4,0.3574,0.4312970228535627,0.01,0.07400000000000001
08059011710,2,6.1,0.3817,0.4312970228535627,0.01,0.061
08059011711,2,4.2,0.3963,0.4312970228535627,0.01,0.042
08059011712,2,3.8,0.1961,0.4312970228535627,0.01,0.038
08059011720,2,6.0,0.1459,0.4312970228535627,0.01,0.06
08059011721,2,4.3,0.1394,0.4312970228535627,0.01,0.043
08059011723,2,6.3,0.6734,0.4312970228535627,0.2421029771464373,1.525248756022555
08059011724,2,10.0,0.0113,0.4312970228535627,0.01,0.1
08059011725,2,2.6,0.0851,0.4312970228535627,0.01,0.026000000000000002
08059011726,2,8.1,0.1653,0.4312970228535627,0.01,0.081
08059011727,2,7.4,0.3088,0.4312970228535627,0.01,0.07400000000000001
08059011728,2,8.8,0.2504,0.4312970228535627,0.01,0.08800000000000001
08059011729,2,9.2,0.4028,0.4312970228535627,0.01,0.092
08059011730,2,9.3,0.4408,0.4312970228535627,0.01,0.09300000000000001
08059011731,2,10.0,0.1929,0.4312970228535627,0.01,0.1
08059011732,2,5.9,0.6475,0.4312970228535627,0.21620297714643727,1.27559756516398
08059011733,2,6.2,0.6216,0.4312970228535627,0.19030297714643735,1.1798784583079116
08059011803,2,8.0,0.6856,0.4312970228535627,0.2543029771464373,2.0344238171714983
08059011804,2,8.3,0.47,0.4312970228535627,0.03870297714643728,0.32123471031542944
08059011805,2,7.1,0.2277,0.4312970228535627,0.01,0.071
08059011806,2,8.2,0.8379,0.4312970228535627,0.4066029771464373,3.3341444126007853
08059011904,2,8.8,0.701,0.4312970228535627,0.26970297714643726,2.373386198888648
08059011951,2,7.2,0.4984,0.4312970228535627,0.06710297714643731,0.4831414354543487
08059012022,20,6.5,0.1037,0.38934972311381916,0.01,0.065
08059012023,20,9.2,0.2585,0.38934972311381916,0.01,0.092
08059012024,20,7.1,0.124,0.38934972311381916,0.01,0.071
08059012026,20,10.0,0.2593,0.38934972311381916,0.01,0.1
08059012030,20,10.0,0.0357,0.38934972311381916,0.01,0.1
08059012031,20,10.0,0.0462,0.38934972311381916,0.01,0.1
08059012032,20,10.0,0.0697,0.38934972311381916,0.01,0.1
08059012033,20,10.0,0.0397,0.38934972311381916,0.01,0.1
08059012034,20,10.0,0.0024,0.38934972311381916,0.01,0.1
08059012035,20,10.0,0.0057,0.38934972311381916,0.01,0.1
08059012036,20,10.0,0.0446,0.38934972311381916,0.01,0.1
08059012037,20,10.0,0.0122,0.38934972311381916,0.01,0.1
08059012038,20,4.7,0.1256,0.38934972311381916,0.01,0.047
08059012039,20,6.0,0.1402,0.38934972311381916,0.01,0.06
08059012041,20,9.3,0.406,0.38934972311381916,0.01665027688618087,0.1548475750414821
08059012042,20,7.5,0.2739,0.38934972311381916,0.01,0.075
08059012043,20,7.5,0.1434,0.38934972311381916,0.01,0.075
08059012044,20,9.8,0.1321,0.38934972311381916,0.01,0.098
08059012045,20,7.3,0.0762,0.38934972311381916,0.01,0.073
08059012046,20,8.3,0.2626,0.38934972311381916,0.01,0.083
08059012047,20,8.5,0.4287,0.38934972311381916,0.03935027688618087,0.3344773535325374
08059012048,20,8.0,0.2536,0.38934972311381916,0.01,0.08
08059012049,20,7.7,0.0583,0.38934972311381916,0.01,0.077
08059012050,20,6.9,0.2075,0.38934972311381916,0.01,0.069
08059012051,20,7.3,0.2528,0.38934972311381916,0.01,0.073
08059012052,20,8.2,0.1175,0.38934972311381916,0.01,0.08199999999999999
08059012053,20,7.8,0.2237,0.38934972311381916,0.01,0.078
08059012054,20,8.4,0.1515,0.38934972311381916,0.01,0.084
08059012055,20,8.8,0.218,0.38934972311381916,0.01,0.08800000000000001
08059012057,20,9.1,0.0964,0.38934972311381916,0.01,0.091
08059012058,20,10.0,0.0786,0.38934972311381916,0.01,0.1
08059012059,20,7.2,0.1143,0.38934972311381916,0.01,0.07200000000000001
08059012060,20,7.2,0.1021,0.38934972311381916,0.01,0.07200000000000001
08059015800,2,6.0,0.6232,0.4312970228535627,0.19190297714643728,1.1514178628786236
08059060300,3,9.0,0.1053,0.403410359898172,0.01,0.09
08059060400,3,9.9,0.1783,0.403410359898172,0.01,0.099
08059060500,3,10.0,0.2293,0.403410359898172,0.01,0.1
08123001905,20,10.0,0.8695,0.38934972311381916,0.4801502768861809,4.801502768861809
08123001906,20,10.0,0.5219,0.38934972311381916,0.13255027688618087,1.3255027688618086
08123001907,20,10.0,0.7342,0.38934972311381916,0.3448502768861808,3.448502768861808
08123001908,20,10.0,0.7415,0.38934972311381916,0.3521502768861809,3.521502768861809
08123002004,20,9.8,0.7002,0.38934972311381916,0.3108502768861809,3.046332713484573
08123002005,20,10.0,0.1896,0.38934972311381916,0.01,0.1
08123002006,20,10.0,0.3606,0.38934972311381916,0.01,0.1
08123002007,20,10.0,0.0737,0.38934972311381916,0.01,0.1
08123002008,20,10.0,0.252,0.38934972311381916,0.01,0.1
08123002009,20,10.0,0.325,0.38934972311381916,0.01,0.1
08123002010,20,10.0,0.6709999999999999,0.38934972311381916,0.2816502768861808,2.816502768861808
08123002011,20,7.7,0.0194,0.38934972311381916,0.01,0.077
08123002012,20,9.5,0.0891,0.38934972311381916,0.01,0.095
08123002013,20,9.3,0.1199,0.38934972311381916,0.01,0.09300000000000001
08123002014,20,8.9,0.4611,0.38934972311381916,0.07175027688618085,0.6385774642870096
08123002015,20,8.2,0.1848,0.38934972311381916,0.01,0.08199999999999999
08123002016,20,10.0,0.3387,0.38934972311381916,0.01,0.1
08123002017,20,9.2,0.077,0.38934972311381916,0.01,0.092
08123002018,20,8.5,0.128,0.38934972311381916,0.01,0.085
08123002019,20,9.9,0.4951,0.38934972311381916,0.10575027688618083,1.0469277411731903
08123002020,20,10.0,0.1297,0.38934972311381916,0.01,0.1
08123002021,20,9.6,0.0511,0.38934972311381916,0.01,0.096
08123002502,20,10.0,0.748,0.38934972311381916,0.35865027688618084,3.5865027688618083
08001008100,20,9.5,0.7731,0.38934972311381916,0.38375027688618085,3.6456276304187183
08001008547,20,6.7,0.5105,0.38934972311381916,0.1211502768861808,0.8117068551374114
08001008604,20,9.6,0.8428,0.38934972311381916,0.45345027688618084,4.353122658107336
08001008802,20,9.3,0.9911,0.38934972311381916,0.6017502768861809,5.596277575041483
08005005635,20,9.5,0.3201,0.38934972311381916,0.01,0.095
08005005951,1,8.8,0.8671,1.0,0.01,0.08800000000000001
08005006856,0,7.7,0.5389,0.0,0.5389,4.14953
08005007104,20,10.0,0.2796,0.38934972311381916,0.01,0.1
08005007201,1,8.8,0.9716,1.0,0.01,0.08800000000000001
08005015100,1,8.4,0.3096,1.0,0.01,0.084
08013012300,4,8.3,0.6742,0.6437202829197387,0.030479717080261315,0.25298165176616894
08013012401,4,6.9,0.4473,0.6437202829197387,0.01,0.069
08013012511,4,8.8,0.6491,0.6437202829197387,0.01,0.08800000000000001
08013012608,4,9.1,0.3225,0.6437202829197387,0.01,0.091
08013012707,3,10.0,0.6442,0.403410359898172,0.24078964010182802,2.40789640101828
08014030300,3,8.6,0.5932,0.403410359898172,0.18978964010182797,1.6321909048757204
08031001101,1,8.4,0.8582,1.0,0.01,0.084
08031001500,1,10.0,0.9635,1.0,0.01,0.1
08031001600,1,9.7,0.5032,1.0,0.01,0.09699999999999999
08031001702,1,8.6,0.3784,1.0,0.01,0.086
08031001901,1,9.5,0.9927,1.0,0.01,0.095
08031001902,1,9.5,0.2326,1.0,0.01,0.095
08031002402,1,8.2,0.6645,1.0,0.01,0.08199999999999999
08031003003,1,8.3,0.3639,1.0,0.01,0.083
08031003004,1,8.2,0.4425,1.0,0.01,0.08199999999999999
08031003102,1,7.4,0.8023,1.0,0.01,0.07400000000000001
08031003701,1,8.9,0.4968,1.0,0.01,0.08900000000000001
08031004006,1,8.6,0.2755,1.0,0.01,0.086
08031004101,1,8.4,0.9724,1.0,0.01,0.084
08031004102,1,8.8,0.9392,1.0,0.01,0.08800000000000001
08031004106,1,10.0,0.2998,1.0,0.01,0.1
08031004202,1,9.0,0.312,1.0,0.01,0.09
08031005001,1,8.8,0.6896,1.0,0.01,0.08800000000000001
08031005104,1,8.1,0.8404,1.0,0.01,0.081
08031005300,1,8.4,0.7042,1.0,0.01,0.084
08031005502,20,9.3,0.7172,0.38934972311381916,0.3278502768861808,3.0490075750414816
08031006901,1,8.8,0.8258,1.0,0.01,0.08800000000000001
08031015400,2,8.7,0.6062,0.4312970228535627,0.17490297714643727,1.521655901174004
08031015700,20,7.8,0.9295,0.38934972311381916,0.5401502768861808,4.21317215971221
08035014123,20,9.1,0.547,0.38934972311381916,0.15765027688618088,1.4346175196642459
08059010000,20,6.9,0.5875,0.38934972311381916,0.19815027688618086,1.367236910514648
08059010100,2,4.0,0.6151,0.4312970228535627,0.18380297714643729,0.7352119085857491
08059011000,2,7.0,0.7245,0.4312970228535627,0.29320297714643734,2.052420840025061
08059011202,2,7.6,0.419,0.4312970228535627,0.01,0.076
08059011401,2,8.2,0.9522,0.4312970228535627,0.5209029771464373,4.271404412600785
08059011402,2,8.2,0.8614,0.4312970228535627,0.43010297714643736,3.526844412600786
08059011601,2,7.4,0.953,0.4312970228535627,0.5217029771464372,3.8606020308836357
08059012027,20,10.0,0.4246,0.38934972311381916,0.03525027688618082,0.3525027688618082
08059015900,2,6.7,0.7253,0.4312970228535627,0.29400297714643725,1.9698199468811297
08059980400,20,6.4,0.0,0.38934972311381916,0.01,0.064
08123001902,20,10.0,0.8144,0.38934972311381916,0.42505027688618086,4.250502768861809
