geometry,latitude,longitude,distance,elevation,name,types,plus_code,vicinity,lifeline_number,lifeline_category
"{'location': {'lat': 39.74440709999999, 'lng': -104.9833031}, 'viewport': {'northeast': {'lat': 39.74574638029149, 'lng': -104.9820960697085}, 'southwest': {'lat': 39.74304841970849, 'lng': -104.9847940302915}}}",39.74440709999999,-104.9833031,0.8277,1605,Warwick Denver,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2V8+QM Denver, Colorado, United States', 'global_code': '85FQP2V8+QM'}","1776 Grant Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.74492809999999, 'lng': -104.9923002}, 'viewport': {'northeast': {'lat': 39.74632228029149, 'lng': -104.9910095697085}, 'southwest': {'lat': 39.74362431970849, 'lng': -104.9937075302915}}}",39.74492809999999,-104.9923002,0.6575,1592,Anthony's Pizza & Pasta,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2V5+X3 Denver, Colorado, United States', 'global_code': '85FQP2V5+X3'}","1550 California Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.74563699999999, 'lng': -104.9850406}, 'viewport': {'northeast': {'lat': 39.7469859302915, 'lng': -104.9835975197085}, 'southwest': {'lat': 39.7442879697085, 'lng': -104.9862954802915}}}",39.74563699999999,-104.9850406,0.8406,1601,Hampton Inn & Suites Denver-Downtown,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2W7+7X Denver, Colorado, United States', 'global_code': '85FQP2W7+7X'}","1845 Sherman Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7456371, 'lng': -104.988833}, 'viewport': {'northeast': {'lat': 39.7470880802915, 'lng': -104.9878777197085}, 'southwest': {'lat': 39.7443901197085, 'lng': -104.9905756802915}}}",39.7456371,-104.988833,0.7228,1593,Grand Hyatt Denver,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2W6+7F Denver, Colorado, United States', 'global_code': '85FQP2W6+7F'}","1750 Welton Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.74572800000001, 'lng': -104.997065}, 'viewport': {'northeast': {'lat': 39.7470415302915, 'lng': -104.9955837697085}, 'southwest': {'lat': 39.74434356970851, 'lng': -104.9982817302915}}}",39.74572800000001,-104.997065,0.9287,1590,the Curtis Denver - a DoubleTree by Hilton Hotel,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2W3+75 Denver, Colorado, United States', 'global_code': '85FQP2W3+75'}","1405 Curtis Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7459557, 'lng': -104.9813577}, 'viewport': {'northeast': {'lat': 39.7474181802915, 'lng': -104.9799217697085}, 'southwest': {'lat': 39.7447202197085, 'lng': -104.9826197302915}}}",39.7459557,-104.9813577,1.0672,1602,D Bar Denver,"['bakery', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2W9+9F Denver, Colorado, United States', 'global_code': '85FQP2W9+9F'}","494 East 19th Avenue, Denver",2,food_water_shelter
"{'location': {'lat': 39.7462203, 'lng': -104.9946097}, 'viewport': {'northeast': {'lat': 39.7475181802915, 'lng': -104.9931943197085}, 'southwest': {'lat': 39.7448202197085, 'lng': -104.9958922802915}}}",39.7462203,-104.9946097,0.8624,1591,Little India Downtown Denver,"['meal_delivery', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2W4+F5 Denver, Colorado, United States', 'global_code': '85FQP2W4+F5'}","1533 Champa Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7462956, 'lng': -104.9946041}, 'viewport': {'northeast': {'lat': 39.7475757302915, 'lng': -104.9931656197085}, 'southwest': {'lat': 39.7448777697085, 'lng': -104.9958635802915}}}",39.7462956,-104.9946041,0.8697,1591,"Mermaids Bakery- Cupcakes, Cakes & Pies","['bakery', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2W4+G5 Denver, Colorado, United States', 'global_code': '85FQP2W4+G5'}","1543 Champa Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7464506, 'lng': -104.9979995}, 'viewport': {'northeast': {'lat': 39.7478586302915, 'lng': -104.9967639197085}, 'southwest': {'lat': 39.7451606697085, 'lng': -104.9994618802915}}}",39.7464506,-104.9979995,1.0416,1582,Four Seasons Hotel Denver,"['spa', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2W2+HR Denver, Colorado, United States', 'global_code': '85FQP2W2+HR'}","1111 14th Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7466679, 'lng': -104.9921944}, 'viewport': {'northeast': {'lat': 39.7481272302915, 'lng': -104.9907850197085}, 'southwest': {'lat': 39.7454292697085, 'lng': -104.9934829802915}}}",39.7466679,-104.99219440000002,0.8439,1592,"Magnolia Hotel Denver, a Tribute Portfolio Hotel","['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2W5+M4 Denver, Colorado, United States', 'global_code': '85FQP2W5+M4'}","818 17th Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.74681229999999, 'lng': -104.9948482}, 'viewport': {'northeast': {'lat': 39.7482649302915, 'lng': -104.9933700697085}, 'southwest': {'lat': 39.7455669697085, 'lng': -104.9960680302915}}}",39.74681229999999,-104.9948482,0.9307,1591,Rialto Cafe,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2W4+P3 Denver, Colorado, United States', 'global_code': '85FQP2W4+P3'}","934 16th Street Mall, Denver",2,food_water_shelter
"{'location': {'lat': 39.746921, 'lng': -104.9946703}, 'viewport': {'northeast': {'lat': 39.7482699802915, 'lng': -104.9933213197085}, 'southwest': {'lat': 39.7455720197085, 'lng': -104.9960192802915}}}",39.746921,-104.9946703,0.9354,1591,Courtyard by Marriott Denver Downtown,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2W4+Q4 Denver, Colorado, United States', 'global_code': '85FQP2W4+Q4'}","934 16th Street Mall, Denver",2,food_water_shelter
"{'location': {'lat': 39.7475365, 'lng': -105.0038053}, 'viewport': {'northeast': {'lat': 39.74897893029149, 'lng': -105.0024315197085}, 'southwest': {'lat': 39.74628096970849, 'lng': -105.0051294802915}}}",39.7475365,-105.0038053,1.4832,1582,SpringHill Suites by Marriott Denver Downtown,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'PXXW+2F Denver, Colorado, United States', 'global_code': '85FPPXXW+2F'}","1190 Auraria Parkway, Denver",2,food_water_shelter
"{'location': {'lat': 39.7475681, 'lng': -104.9947965}, 'viewport': {'northeast': {'lat': 39.7488171802915, 'lng': -104.9935765197085}, 'southwest': {'lat': 39.7461192197085, 'lng': -104.9962744802915}}}",39.7475681,-104.9947965,1.0058,1591,Rock Bottom Restaurant & Brewery,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X4+23 Denver, Colorado, United States', 'global_code': '85FQP2X4+23'}","1001 16th Street Mall #A-100, Denver",2,food_water_shelter
"{'location': {'lat': 39.7477889, 'lng': -104.9929023}, 'viewport': {'northeast': {'lat': 39.74908988029149, 'lng': -104.9916127197085}, 'southwest': {'lat': 39.7463919197085, 'lng': -104.9943106802915}}}",39.7477889,-104.9929023,0.9788,1591,Panzano,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X4+4R Denver, Colorado, United States', 'global_code': '85FQP2X4+4R'}","909 17th Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.747902, 'lng': -104.992659}, 'viewport': {'northeast': {'lat': 39.7491462802915, 'lng': -104.9911667697085}, 'southwest': {'lat': 39.7464483197085, 'lng': -104.9938647302915}}}",39.747902,-104.992659,0.9865,1591,Kimpton Hotel Monaco Denver,"['spa', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2X4+5W Denver, Colorado, United States', 'global_code': '85FQP2X4+5W'}","1717 Champa Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7480231, 'lng': -104.992203}, 'viewport': {'northeast': {'lat': 39.7493325802915, 'lng': -104.9907923697085}, 'southwest': {'lat': 39.7466346197085, 'lng': -104.9934903302915}}}",39.74802310000001,-104.992203,0.9923,1591,Residence Inn by Marriott Denver City Center,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2X5+64 Denver, Colorado, United States', 'global_code': '85FQP2X5+64'}","1725 Champa Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7481242, 'lng': -104.9992138}, 'viewport': {'northeast': {'lat': 39.7493972302915, 'lng': -104.9977639697085}, 'southwest': {'lat': 39.7466992697085, 'lng': -105.0004619302915}}}",39.7481242,-104.9992138,1.252,1586,The Market at Larimer Square,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2X2+68 Denver, Colorado, United States', 'global_code': '85FQP2X2+68'}","1445 Larimer Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7481497, 'lng': -104.8263054}, 'viewport': {'northeast': {'lat': 39.7495230802915, 'lng': -104.8247931197085}, 'southwest': {'lat': 39.7468251197085, 'lng': -104.8274910802915}}}",39.748149700000006,-104.8263054,14.0676,1632,Denver Meadows R.V. Park,"['rv_park', 'campground', 'lodging', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'P5XF+7F Aurora, Colorado, United States', 'global_code': '85FQP5XF+7F'}","2075 Potomac Street, Aurora",2,food_water_shelter
"{'location': {'lat': 39.74818009999999, 'lng': -104.9991492}, 'viewport': {'northeast': {'lat': 39.74945183029149, 'lng': -104.9976976697085}, 'southwest': {'lat': 39.74675386970849, 'lng': -105.0003956302915}}}",39.74818009999999,-104.9991492,1.2536,1586,Osteria Marco,"['restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X2+78 Denver, Colorado, United States', 'global_code': '85FQP2X2+78'}","1453 Larimer Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7485816, 'lng': -104.9976901}, 'viewport': {'northeast': {'lat': 39.7500376802915, 'lng': -104.9964843697085}, 'southwest': {'lat': 39.7473397197085, 'lng': -104.9991823302915}}}",39.7485816,-104.9976901,1.2197,1587,Denver Casino & Poker Rentals,"['casino', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X2+CW Denver, Colorado, United States', 'global_code': '85FQP2X2+CW'}","1550 Larimer Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7486565, 'lng': -105.0076028}, 'viewport': {'northeast': {'lat': 39.7496639302915, 'lng': -105.0058890197085}, 'southwest': {'lat': 39.7469659697085, 'lng': -105.0085869802915}}}",39.7486565,-105.0076028,1.8181,1582,Colorado Avalanche-Nhl Hockey,"['stadium', 'point_of_interest', 'establishment']","{'compound_code': 'PXXR+FX Denver, Colorado, United States', 'global_code': '85FPPXXR+FX'}","1000 Chopper Circle, Denver",2,food_water_shelter
"{'location': {'lat': 39.74866, 'lng': -105.00771}, 'viewport': {'northeast': {'lat': 39.7495772802915, 'lng': -105.0061145197085}, 'southwest': {'lat': 39.7468793197085, 'lng': -105.0088124802915}}}",39.74866,-105.00771,1.8258,1582,Pepsi Center,"['stadium', 'point_of_interest', 'establishment']","{'compound_code': 'PXXR+FW Denver, Colorado, United States', 'global_code': '85FPPXXR+FW'}","1000 Chopper Circle, Denver",2,food_water_shelter
"{'location': {'lat': 39.7488648, 'lng': -104.9966712}, 'viewport': {'northeast': {'lat': 39.7501509802915, 'lng': -104.9954046697085}, 'southwest': {'lat': 39.7474530197085, 'lng': -104.9981026302915}}}",39.7488648,-104.9966712,1.2045,1587,Mellow Mushroom,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X3+G8 Denver, Colorado, United States', 'global_code': '85FQP2X3+G8'}","1201 16th Street Mall #108, Denver",2,food_water_shelter
"{'location': {'lat': 39.7488753, 'lng': -104.9955161}, 'viewport': {'northeast': {'lat': 39.7502728802915, 'lng': -104.9942296697085}, 'southwest': {'lat': 39.7475749197085, 'lng': -104.9969276302915}}}",39.7488753,-104.9955161,1.1638,1589,The Westin Denver Downtown,"['lodging', 'point_of_interest', 'establishment']","{'compound_code': 'P2X3+HQ Denver, Colorado, United States', 'global_code': '85FQP2X3+HQ'}","1672 Lawrence Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7492785, 'lng': -104.9997302}, 'viewport': {'northeast': {'lat': 39.7505887802915, 'lng': -104.9984267197085}, 'southwest': {'lat': 39.7478908197085, 'lng': -105.0011246802915}}}",39.7492785,-104.99973020000002,1.3813,1583,P.F. Chang's,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X2+P4 Denver, Colorado, United States', 'global_code': '85FQP2X2+P4'}","1415 15th Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7499645, 'lng': -104.999693}, 'viewport': {'northeast': {'lat': 39.7513543302915, 'lng': -104.9983977697085}, 'southwest': {'lat': 39.7486563697085, 'lng': -105.0010957302915}}}",39.7499645,-104.999693,1.442,1582,Freshcraft,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'P2X2+X4 Denver, Colorado, United States', 'global_code': '85FQP2X2+X4'}","1530 Blake Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7518221, 'lng': -105.0139394}, 'viewport': {'northeast': {'lat': 39.7534829802915, 'lng': -105.0125295197085}, 'southwest': {'lat': 39.75078501970851, 'lng': -105.0152274802915}}}",39.75182210000001,-105.0139394,2.4645,1582,Downtown Aquarium,"['tourist_attraction', 'aquarium', 'amusement_park', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QX2P+PC Denver, Colorado, United States', 'global_code': '85FPQX2P+PC'}","700 Water Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7528151, 'lng': -104.9994177}, 'viewport': {'northeast': {'lat': 39.7542237302915, 'lng': -104.9981483197085}, 'southwest': {'lat': 39.7515257697085, 'lng': -105.0008462802915}}}",39.7528151,-104.9994177,1.7031,1581,Venice,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'Q232+46 Denver, Colorado, United States', 'global_code': '85FQQ232+46'}","1700 Wynkoop Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.75325830000001, 'lng': -104.9924389}, 'viewport': {'northeast': {'lat': 39.75457453029151, 'lng': -104.9910017197085}, 'southwest': {'lat': 39.75187656970851, 'lng': -104.9936996802915}}}",39.75325830000001,-104.9924389,1.5721,1588,Marquis Pizza,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'Q235+82 Denver, Colorado, United States', 'global_code': '85FQQ235+82'}","2009 Larimer Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7540021, 'lng': -104.9985353}, 'viewport': {'northeast': {'lat': 39.75529488029149, 'lng': -104.9970996197085}, 'southwest': {'lat': 39.75259691970849, 'lng': -104.9997975802915}}}",39.7540021,-104.9985353,1.7901,1580,Rodizio Grill - Denver,"['restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'Q232+JH Denver, Colorado, United States', 'global_code': '85FQQ232+JH'}","1801 Wynkoop Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.754077, 'lng': -105.220635}, 'viewport': {'northeast': {'lat': 39.7555170302915, 'lng': -105.2191138197085}, 'southwest': {'lat': 39.7528190697085, 'lng': -105.2218117802915}}}",39.754077,-105.22063500000002,19.7875,1731,Table Mountain Inn,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QQ3H+JP Golden, Colorado, United States', 'global_code': '85FPQQ3H+JP'}","1310 Washington Avenue, Golden",2,food_water_shelter
"{'location': {'lat': 39.75450589999999, 'lng': -104.9909703}, 'viewport': {'northeast': {'lat': 39.75578228029149, 'lng': -104.9895167697085}, 'southwest': {'lat': 39.75308431970849, 'lng': -104.9922147302915}}}",39.75450589999999,-104.9909703,1.7009,1588,Marco's Coal Fired | Ballpark,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'Q235+RJ Denver, Colorado, United States', 'global_code': '85FQQ235+RJ'}","2129 Larimer Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.75501440000001, 'lng': -105.146555}, 'viewport': {'northeast': {'lat': 39.7563530802915, 'lng': -105.1451083197085}, 'southwest': {'lat': 39.7536551197085, 'lng': -105.1478062802915}}}",39.75501440000001,-105.146555,13.4927,1698,Golden Goal Sports Complex,"['stadium', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'QV43+29 Golden, Colorado, United States', 'global_code': '85FPQV43+29'}","2650 Alkire Street, Golden",2,food_water_shelter
"{'location': {'lat': 39.7558823, 'lng': -104.9941781}, 'viewport': {'northeast': {'lat': 39.76124635, 'lng': -104.98856195}, 'southwest': {'lat': 39.75233295, 'lng': -104.99605015}}}",39.7558823,-104.9941781,1.8833,1579,Coors Field,"['stadium', 'tourist_attraction', 'point_of_interest', 'establishment']","{'compound_code': 'Q244+98 Denver, Colorado, United States', 'global_code': '85FQQ244+98'}","2001 Blake Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7586993, 'lng': -105.0091487}, 'viewport': {'northeast': {'lat': 39.7599579802915, 'lng': -105.0077501697085}, 'southwest': {'lat': 39.7572600197085, 'lng': -105.0104481302915}}}",39.7586993,-105.0091487,2.7037,1591,Ale House,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QX5R+F8 Denver, Colorado, United States', 'global_code': '85FPQX5R+F8'}","2501 16th Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7595239, 'lng': -105.0113827}, 'viewport': {'northeast': {'lat': 39.76093738029149, 'lng': -105.0101529697085}, 'southwest': {'lat': 39.7582394197085, 'lng': -105.0128509302915}}}",39.7595239,-105.0113827,2.8933,1601,Linger,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QX5Q+RC Denver, Colorado, United States', 'global_code': '85FPQX5Q+RC'}","2030 West 30th Avenue, Denver",2,food_water_shelter
"{'location': {'lat': 39.761122, 'lng': -104.981744}, 'viewport': {'northeast': {'lat': 39.7625242302915, 'lng': -104.9804669197085}, 'southwest': {'lat': 39.7598262697085, 'lng': -104.9831648802915}}}",39.761122,-104.981744,2.5428,1585,Crema Coffee House,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q269+C8 Denver, Colorado, United States', 'global_code': '85FQQ269+C8'}","2862 Larimer Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.76218329999999, 'lng': -105.0134083}, 'viewport': {'northeast': {'lat': 39.7634532302915, 'lng': -105.0120595697085}, 'southwest': {'lat': 39.7607552697085, 'lng': -105.0147575302915}}}",39.76218329999999,-105.01340829999998,3.2331,1613,Highland Tap and Burger,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QX6P+VJ Denver, Colorado, United States', 'global_code': '85FPQX6P+VJ'}","2219 West 32nd Avenue, Denver",2,food_water_shelter
"{'location': {'lat': 39.7625638, 'lng': -104.7773001}, 'viewport': {'northeast': {'lat': 39.7639497302915, 'lng': -104.7759378697085}, 'southwest': {'lat': 39.7612517697085, 'lng': -104.7786358302915}}}",39.7625638,-104.7773001,18.4093,1649,The Home Depot,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q67F+23 Aurora, Colorado, United States', 'global_code': '85FQQ67F+23'}","3475 North Salida Street, Aurora",2,food_water_shelter
"{'location': {'lat': 39.7630738, 'lng': -105.0056016}, 'viewport': {'northeast': {'lat': 39.7645013302915, 'lng': -105.0042527697085}, 'southwest': {'lat': 39.7618033697085, 'lng': -105.0069507302915}}}",39.7630738,-105.00560159999998,2.9610000000000003,1590,Root Down,"['restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QX7V+6Q Denver, Colorado, United States', 'global_code': '85FPQX7V+6Q'}","1600 West 33rd Avenue, Denver",2,food_water_shelter
"{'location': {'lat': 39.7697177, 'lng': -104.8972893}, 'viewport': {'northeast': {'lat': 39.77082433029149, 'lng': -104.8963745197085}, 'southwest': {'lat': 39.76812636970849, 'lng': -104.8990724802915}}}",39.7697177,-104.8972893,8.649,1612,Subway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'Q493+V3 Denver, Colorado, United States', 'global_code': '85FQQ493+V3'}","7800 East Smith Road, Denver",2,food_water_shelter
"{'location': {'lat': 39.7699682, 'lng': -104.8980111}, 'viewport': {'northeast': {'lat': 39.7710728802915, 'lng': -104.8967290697085}, 'southwest': {'lat': 39.7683749197085, 'lng': -104.8994270302915}}}",39.7699682,-104.8980111,8.6033,1611,Walmart Supercenter,"['department_store', 'supermarket', 'grocery_or_supermarket', 'electronics_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q492+XQ Denver, Colorado, United States', 'global_code': '85FQQ492+XQ'}","7800 Smith Road, Denver",2,food_water_shelter
"{'location': {'lat': 39.77030139999999, 'lng': -104.8968074}, 'viewport': {'northeast': {'lat': 39.7716503802915, 'lng': -104.8953278697085}, 'southwest': {'lat': 39.7689524197085, 'lng': -104.8980258302915}}}",39.7703014,-104.8968074,8.7125,1611,Walmart Bakery,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q4C3+47 Denver, Colorado, United States', 'global_code': '85FQQ4C3+47'}","7800 Smith Road, Denver",2,food_water_shelter
"{'location': {'lat': 39.7703054, 'lng': -104.901155}, 'viewport': {'northeast': {'lat': 39.77158318029149, 'lng': -104.8993516697085}, 'southwest': {'lat': 39.76888521970849, 'lng': -104.9020496302915}}}",39.7703054,-104.901155,8.3725,1611,The Home Depot,"['hardware_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q3CX+4G Denver, Colorado, United States', 'global_code': '85FQQ3CX+4G'}","3870 Quebec Street, Denver",2,food_water_shelter
"{'location': {'lat': 39.7723565, 'lng': -104.7996458}, 'viewport': {'northeast': {'lat': 39.77360763029149, 'lng': -104.7982958197085}, 'southwest': {'lat': 39.77090966970849, 'lng': -104.8009937802915}}}",39.7723565,-104.7996458,16.7231,1639,Jimmy John's,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'Q6C2+W4 Aurora, Colorado, United States', 'global_code': '85FQQ6C2+W4'}","3995 Lewiston Street, Aurora",2,food_water_shelter
"{'location': {'lat': 39.7729396, 'lng': -104.9759118}, 'viewport': {'northeast': {'lat': 39.7741222302915, 'lng': -104.9746819697085}, 'southwest': {'lat': 39.7714242697085, 'lng': -104.9773799302915}}}",39.7729396,-104.9759118,3.9474,1581,Natural Grocers,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q2FF+5J Denver, Colorado, United States', 'global_code': '85FQQ2FF+5J'}","3757 Brighton Boulevard, Denver",2,food_water_shelter
"{'location': {'lat': 39.7920643, 'lng': -105.0561905}, 'viewport': {'northeast': {'lat': 39.7934126302915, 'lng': -105.0549695697085}, 'southwest': {'lat': 39.7907146697085, 'lng': -105.0576675302915}}}",39.7920643,-105.0561905,8.1497,1605,Inspiration Valley,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'QWRV+RG Arvada, Colorado, United States', 'global_code': '85FPQWRV+RG'}","5250 West 53rd Avenue, Arvada",2,food_water_shelter
"{'location': {'lat': 39.7936058, 'lng': -105.0549222}, 'viewport': {'northeast': {'lat': 39.7949553802915, 'lng': -105.0535732697085}, 'southwest': {'lat': 39.7922574197085, 'lng': -105.0562712302915}}}",39.7936058,-105.0549222,8.2007,1603,Sheridan,"['rv_park', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'QWVW+C2 Arvada, Colorado, United States', 'global_code': '85FPQWVW+C2'}","5305 Sheridan Boulevard, Arvada",2,food_water_shelter
"{'location': {'lat': 39.79797620000001, 'lng': -105.483411}, 'viewport': {'northeast': {'lat': 39.7995462302915, 'lng': -105.4820095197085}, 'southwest': {'lat': 39.79684826970851, 'lng': -105.4847074802915}}}",39.79797620000001,-105.483411,42.6994,2433,Isle Casino Hotel Black Hawk,"['casino', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'QGX8+5J Black Hawk, Colorado, United States', 'global_code': '85FPQGX8+5J'}","401 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.7984584, 'lng': -105.4832856}, 'viewport': {'northeast': {'lat': 39.79987348029149, 'lng': -105.4824909697085}, 'southwest': {'lat': 39.79717551970849, 'lng': -105.4851889302915}}}",39.7984584,-105.4832856,42.6969,2423,Monarch Casino Black Hawk,"['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","{'compound_code': 'QGX8+9M Black Hawk, Colorado, United States', 'global_code': '85FPQGX8+9M'}","488 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.7984665, 'lng': -105.4877103}, 'viewport': {'northeast': {'lat': 39.79988798029149, 'lng': -105.4863369697085}, 'southwest': {'lat': 39.7971900197085, 'lng': -105.4890349302915}}}",39.7984665,-105.4877103,43.0711,2443,Golden Gulch Casino,"['casino', 'tourist_attraction', 'point_of_interest', 'establishment']","{'compound_code': 'QGX6+9W Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+9W'}","321 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.7986857, 'lng': -105.4887472}, 'viewport': {'northeast': {'lat': 39.8001409802915, 'lng': -105.4873346697085}, 'southwest': {'lat': 39.7974430197085, 'lng': -105.4900326302915}}}",39.7986857,-105.4887472,43.1625,2450,Golden Gates Casino,"['casino', 'tourist_attraction', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QGX6+FG Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+FG'}","261 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.79874290000001, 'lng': -105.4878627}, 'viewport': {'northeast': {'lat': 39.8000500802915, 'lng': -105.4865290197085}, 'southwest': {'lat': 39.7973521197085, 'lng': -105.4892269802915}}}",39.79874290000001,-105.4878627,43.0886,2437,Mardi Gras Casino,"['casino', 'tourist_attraction', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'QGX6+FV Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+FV'}","300 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.7987576, 'lng': -105.486516}, 'viewport': {'northeast': {'lat': 39.8000210802915, 'lng': -105.4848195197085}, 'southwest': {'lat': 39.7973231197085, 'lng': -105.4875174802915}}}",39.7987576,-105.486516,42.975,2435,Lady Luck Casino Black Hawk,"['casino', 'restaurant', 'food', 'point_of_interest', 'establishment']","{'compound_code': 'QGX7+G9 Black Hawk, Colorado, United States', 'global_code': '85FPQGX7+G9'}","340 Main Street, Black Hawk",2,food_water_shelter
"{'location': {'lat': 39.7993048, 'lng': -105.4894314}, 'viewport': {'northeast': {'lat': 39.80104783029149, 'lng': -105.4882215}, 'southwest': {'lat': 39.7983498697085, 'lng': -105.4920375}}}",39.7993048,-105.4894314,43.2307,2443,The Lodge Casino,"['casino', 'lodging', 'point_of_interest', 'establishment']","{'compound_code': 'QGX6+P6 Black Hawk, Colorado, United States', 'global_code': '85FPQGX6+P6'}","240 Main Street, Black Hawk",2,food_water_shelter
